Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Baseball/softball,65-69,218,,521.3213471191339,0.3471447611082833,,False,"CV bound outside [0, 0.33]",,0.31646214499207026,0.310663920817662,8
Baseball/softball,70-74,127,,346.8527849082815,0.42101151639114215,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.22022529705653296,0.39407595736983647,8
Baseball/softball,75-79,85,,250.9471677163251,0.41135772011049093,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.15792798486945164,0.3816457168177845,8
Baseball/softball,80+,54,,162.79894170025088,0.4718510210572521,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1068742317665265,0.45665716135654366,8
Weight training,0-4,755,2500.0,507.34646273595536,0.2051833909048255,2500.0,True,passes conservative screen,2.6,0.4452914647539782,0.17286484667138877,8
Weight training,5-9,542,1900.0,443.8504840464347,0.2298502755314212,1900.0,True,passes conservative screen,2.0,0.41605422750996235,0.2068154687258467,8
Weight training,10-14,1326,5000.0,834.0591518202642,0.16675281862595137,5000.0,True,passes conservative screen,5.2,0.7620081188840003,0.14623814806821442,8
Weight training,15-19,3882,18400.0,2603.8124239830095,0.14143725774460775,18400.0,True,passes conservative screen,19.2,1.6117618482817426,0.08403878260568853,8
Weight training,20-24,2565,13100.0,1706.1704728486995,0.1304359600580969,13100.0,True,passes conservative screen,13.6,1.1795311879458397,0.08655837496440713,8
Weight training,25-29,2257,11500.0,1444.631821501394,0.12598122729873343,11500.0,True,passes conservative screen,11.9,0.9442839961450336,0.07904529701921771,8
Weight training,30-34,1937,9900.0,1213.726239710028,0.12221224485518853,9900.0,True,passes conservative screen,10.3,0.8442738281052204,0.08160223534023615,8
Weight training,35-39,1512,8000.0,1012.7628140243654,0.1269722414734701,8000.0,True,passes conservative screen,8.3,0.7819295985748395,0.09410082716779113,8
Weight training,40-44,1156,6100.0,858.4901950094786,0.14031661699056744,6100.0,True,passes conservative screen,6.4,0.6913641478479401,0.10846893325971806,8
Weight training,45-49,972,5000.0,701.0362031936681,0.14016815544942735,5000.0,True,passes conservative screen,5.2,0.5758103788278641,0.1105129441232709,8
Weight training,50-54,835,4400.0,691.8817094358787,0.15702347060777447,4400.0,True,passes conservative screen,4.6,0.5571925957793866,0.12138438089318634,8
Weight training,55-59,611,3300.0,614.7847784426764,0.1838685241234983,3300.0,True,passes conservative screen,3.5,0.5203067449510047,0.14937175660664312,8
Weight training,60-64,432,2200.0,436.7003306364429,0.19577346858687983,2200.0,True,passes conservative screen,2.3,0.3937138134043598,0.16942430605073647,8
Weight training,65-69,302,1700.0,379.7074265103341,0.2258739927567423,1700.0,True,passes conservative screen,1.8,0.3445835554207618,0.19675982781534462,8
Weight training,70-74,213,1200.0,308.20220424689063,0.24853912075914258,1200.0,True,passes conservative screen,1.3,0.2844631495217036,0.2201961796921944,8
Weight training,75-79,143,,302.85471624485916,0.33345648927270655,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.2791232461737866,0.2950024264416897,8
Weight training,80+,133,,241.98138244649786,0.30629356221108356,,False,estimate < 1200,,0.2323712877053413,0.2823339657601028,8
Other sport/recreation,0-4,356,,321.0959445421497,0.31271487703175754,,False,estimate < 1200,,0.39587439059276497,0.3027170913133175,8
Other sport/recreation,5-9,3680,12100.0,3251.225537586473,0.2690022905152873,12100.0,True,passes conservative screen,15.4,2.2958826891438835,0.14915038733456457,8
Other sport/recreation,10-14,8220,29000.0,5623.508080579608,0.19365484128345856,29000.0,True,passes conservative screen,37.0,2.6452936486907404,0.07152547257639137,8
Other sport/recreation,15-19,4291,17900.0,2039.820227338004,0.11387839034491457,17900.0,True,passes conservative screen,22.8,1.8329007903953558,0.08034413805118182,8
Other sport/recreation,20-24,1250,6300.0,1016.8299167114046,0.16107147439330544,6300.0,True,passes conservative screen,8.0,1.4467746881881052,0.17994386001314483,8
Other sport/recreation,25-29,670,3300.0,557.966808994686,0.1678502494769141,3300.0,True,passes conservative screen,4.2,0.7703454095880153,0.18195539469442454,8
Other sport/recreation,30-34,474,2400.0,443.63030133290016,0.18705453516724493,2400.0,True,passes conservative screen,3.0,0.6361951302157189,0.21062173799204922,8
Other sport/recreation,35-39,275,1500.0,324.0853940514383,0.2194638254412231,1500.0,True,passes conservative screen,1.9,0.4638694733124742,0.24664089697159525,8
Other sport/recreation,40-44,214,1300.0,288.9580549733099,0.22911382467903965,1300.0,True,passes conservative screen,1.6,0.3962456186090777,0.24668729035134188,8
Other sport/recreation,45-49,123,,200.15879400722736,0.29834210202173767,,False,estimate < 1200,,0.26292735004384343,0.3077098833511742,8
Other sport/recreation,50-54,138,,234.55625378781758,0.2951085892179628,,False,estimate < 1200,,0.30633474929856047,0.3026194997261622,8
Other sport/recreation,55-59,111,,226.94505118101048,0.32629588253064834,,False,estimate < 1200; proportion CV unassessed or > 0.33,,0.30007651177163286,0.33875732206984505,8
Other sport/recreation,60-64,70,,185.95523632135976,0.4031797974804569,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.25096944531381415,0.4272450233070278,8
Other sport/recreation,65-69,66,,178.74247303863294,0.4031290742585618,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.23734441953776686,0.4203017472492806,8
Other sport/recreation,70-74,40,,139.09629681937784,0.5184287382628404,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.18346524202413242,0.536899636397883,8
Other sport/recreation,75-79,34,,117.54464066544709,0.496609957210896,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.152888499741657,0.5071696084592853,8
Other sport/recreation,80+,20,,87.25426260315896,0.6428446057338125,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1137127628471371,0.6578007655913789,8
Combat sports,0-4,74,,117.61441676565252,0.46286886262947047,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.15113810152301507,0.4588456053020617,8
Combat sports,5-9,1351,4500.0,895.8150687768781,0.19764165792392527,4500.0,True,passes conservative screen,5.9,0.8544200519591871,0.14542087831041228,8
Combat sports,10-14,4486,16900.0,2468.071092408363,0.1464096918827448,16900.0,True,passes conservative screen,21.9,1.5610125772733379,0.07143544757731007,8
Combat sports,15-19,5585,25000.0,3334.5701848421486,0.13340992909863197,25000.0,True,passes conservative screen,32.4,1.9129172842582727,0.059039094567396574,8
Combat sports,20-24,1632,8700.0,1091.5852681210874,0.12603062662292006,8700.0,True,passes conservative screen,11.2,1.2381702013131208,0.11027929575392184,8
Combat sports,25-29,1336,6900.0,909.1542088631281,0.13087208895079527,6900.0,True,passes conservative screen,9.0,0.9663986562288828,0.1073151420882901,8
Combat sports,30-34,921,4800.0,693.0961274863824,0.1436130185185593,4800.0,True,passes conservative screen,6.3,0.8209963168239751,0.1312310952601319,8
Combat sports,35-39,663,3600.0,576.1424565288105,0.1617070573757948,3600.0,True,passes conservative screen,4.6,0.6308634002866407,0.13659337415638878,8
Combat sports,40-44,432,2300.0,501.4495612520512,0.21741500894124663,2300.0,True,passes conservative screen,3.0,0.5879475233951661,0.19665094508588463,8
Combat sports,45-49,308,1600.0,376.15031312927727,0.2324539211224541,1600.0,True,passes conservative screen,2.1,0.44815249958731934,0.21364684231379255,8
Combat sports,50-54,196,,288.4626722424105,0.2713116231971222,,False,estimate < 1200,,0.3580126178656652,0.2597600248172509,8
Combat sports,55-59,119,,215.25580057803498,0.3349029338834591,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.2666675228518972,0.3200585416101014,8
Combat sports,60-64,77,,150.00941409658873,0.4072375389901942,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19365619354876035,0.4055607217314226,8
Combat sports,65-69,54,,114.7223377988557,0.42647346557919397,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.14752761723326224,0.4230703224438167,8
Combat sports,70-74,11,,60.40314690822187,0.7011946028034931,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.08208411392555391,0.7350778228373503,8
Combat sports,75-79,16,,68.46355631877609,0.6996978718120244,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.09107741138642866,0.7180537975626125,8
Combat sports,80+,15,,41.001255187926,0.7473356851739928,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.05413183188115152,0.7611434229716606,8
Other ball sports,0-4,1682,5200.0,1033.8041712531247,0.1996201018201541,5200.0,True,passes conservative screen,7.9,1.1999083630922227,0.1519653369518376,8
Other ball sports,5-9,3203,10000.0,1587.7198135325302,0.15873247403096027,10000.0,True,passes conservative screen,15.3,1.8340241739983159,0.12026172834303908,8
Other ball sports,10-14,5006,18300.0,2425.466209074237,0.13239335439033734,18300.0,True,passes conservative screen,27.9,2.7882120775377004,0.0998222203895846,8
Other ball sports,15-19,1458,6200.0,863.8326608178826,0.1382574329920307,6200.0,True,passes conservative screen,9.5,1.3449326825322034,0.1411854298921995,8
