Age_Display,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
33,3555,14900.0,1583.4093004210258,0.10655221361007856,14900.0,True,passes conservative screen,0.9,0.08903355343681096,0.09377274955797789,10
34,3451,14700.0,1566.3072892198445,0.10623446406835241,14700.0,True,passes conservative screen,0.9,0.08576662207086533,0.09104590691671352,10
35,3267,14100.0,1511.9818574872832,0.10725378344883942,14100.0,True,passes conservative screen,0.9,0.08472767906389536,0.09406867124306938,10
36,3123,13400.0,1437.6154293142622,0.10727113627396766,13400.0,True,passes conservative screen,0.9,0.07658280530393256,0.0894386190533185,10
37,2785,11900.0,1344.6651124696855,0.11254772206189885,11900.0,True,passes conservative screen,0.8,0.07679141577563493,0.10059789776545935,10
38,2747,12000.0,1280.4066215104854,0.10663639560467084,12000.0,True,passes conservative screen,0.8,0.07308401512110645,0.09526505069986313,10
39,2570,11200.0,1305.9637611860846,0.11710411045121473,11200.0,True,passes conservative screen,0.7,0.07257941193114512,0.10186104254555119,10
40,2361,10500.0,1253.5139599142688,0.11911965878487402,10500.0,True,passes conservative screen,0.7,0.0689633520677762,0.10257140090007456,10
41,2309,10000.0,1169.4204539790178,0.11638942097817447,10000.0,True,passes conservative screen,0.6,0.06202705184440598,0.09662235532359364,10
42,2249,9800.0,1153.739454824735,0.11754531542713918,9800.0,True,passes conservative screen,0.6,0.06210941041665199,0.09903954720555523,10
43,2051,9200.0,1159.4336605357407,0.12560646550701818,9200.0,True,passes conservative screen,0.6,0.058050728752057634,0.09842998634908671,10
44,2017,8900.0,1113.6243969857662,0.125409269775328,8900.0,True,passes conservative screen,0.6,0.05616452901191383,0.0989935005908153,10
45,1844,8500.0,1056.3523614093706,0.12463221428548421,8500.0,True,passes conservative screen,0.5,0.05389029781013698,0.09951435798469001,10
46,1842,8000.0,1000.8348643874335,0.12488793350406333,8000.0,True,passes conservative screen,0.5,0.051113969591661694,0.09982775911351008,10
47,1818,8100.0,1115.2727480983808,0.13704887529902732,8100.0,True,passes conservative screen,0.5,0.06113080063530634,0.11757314292168311,10
48,1756,7700.0,1003.6953353758711,0.13056913721098548,7700.0,True,passes conservative screen,0.5,0.053693069877148523,0.10932274355774936,10
49,1576,7100.0,963.9872107943163,0.13526639036413723,7100.0,True,passes conservative screen,0.5,0.05056392949338517,0.11104860419882012,10
