Body_Region,Age_Band,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Wrist/hand,25-34,10280,43300.0,3621.8796611934436,0.0837133039035478,43300.0,True,passes conservative screen,12.1,0.48830288827670665,0.04044944142336742,10
Wrist/hand,35-44,6454,29100.0,2573.8653836167405,0.08853866032560552,29100.0,True,passes conservative screen,11.5,0.5525497622320066,0.048046759980790284,10
Wrist/hand,45-54,4746,22000.0,2275.5156235620793,0.10351257329923041,22000.0,True,passes conservative screen,11.3,0.6870816724620918,0.06083500471416481,10
Wrist/hand,55-64,3960,19400.0,2344.0913610705,0.12093273588774155,19400.0,True,passes conservative screen,11.1,0.7727099470366952,0.06983008302712095,10
Wrist/hand,65-74,2588,13800.0,2213.3269570061275,0.16072832800791118,13800.0,True,passes conservative screen,9.8,1.147326808600147,0.1168161087584101,10
Wrist/hand,75+,1168,6500.0,1321.6932810357468,0.20485662790046893,6500.0,True,passes conservative screen,7.2,0.9360504022119018,0.13063446392262848,10
Trunk/spine,0-4,1605,4300.0,882.6145382400825,0.2048070134419601,4300.0,True,passes conservative screen,2.8,0.3353523405224714,0.11928116709234533,10
Trunk/spine,5-9,9573,26400.0,4026.452227032619,0.15240570732699188,26400.0,True,passes conservative screen,6.2,0.29657148342256584,0.04770238576170898,10
Trunk/spine,10-14,20093,58600.0,7925.412249246519,0.13535574386129173,58600.0,True,passes conservative screen,7.8,0.32369979879387895,0.0412758726878444,10
Trunk/spine,15-17,13454,43800.0,5318.733548277239,0.12144022501927455,43800.0,True,passes conservative screen,9.6,0.4134595951742418,0.0429261329362438,10
Trunk/spine,18-24,12169,51200.0,5588.688183142907,0.10925006754676578,51200.0,True,passes conservative screen,12.5,0.5800476959897153,0.04648303037698734,10
Trunk/spine,25-34,14575,61700.0,6170.149907484539,0.09993680482830525,61700.0,True,passes conservative screen,17.2,0.6807034278987724,0.039513950527817226,10
Trunk/spine,35-44,11645,51200.0,5033.749787454801,0.09830582437884641,51200.0,True,passes conservative screen,20.3,0.838186446445215,0.04137841508475171,10
Trunk/spine,45-54,10288,46000.0,5114.333618798128,0.11118420653826555,46000.0,True,passes conservative screen,23.6,1.0390921356524145,0.04396833326376462,10
Trunk/spine,55-64,10277,47100.0,6764.564427052899,0.14350670289437537,47100.0,True,passes conservative screen,26.9,1.182124423831073,0.04392909447870821,10
Trunk/spine,65-74,8119,40900.0,9570.139677936011,0.23417594783925308,40900.0,True,passes conservative screen,29.1,1.5880335129122929,0.0544819212448279,10
Trunk/spine,75+,5392,27900.0,7633.579192285404,0.27374456671390285,27900.0,True,passes conservative screen,31.0,1.6001470212829307,0.051667372430843427,10
Hip/thigh,0-4,1460,3300.0,776.9552528463901,0.23844950967780051,3300.0,True,passes conservative screen,2.1,0.2642146939459121,0.12429515016277723,10
Hip/thigh,5-9,4160,9800.0,1664.862937817429,0.17011741895791185,9800.0,True,passes conservative screen,2.3,0.17649180703877843,0.07663495022848657,10
Hip/thigh,10-14,4856,12400.0,1866.4505303505734,0.15035898503403025,12400.0,True,passes conservative screen,1.7,0.13498298764752126,0.08118783209733288,10
Hip/thigh,15-17,2599,7700.0,1032.7272139706063,0.13495963849629186,7700.0,True,passes conservative screen,1.7,0.1574892458118093,0.09358441931921396,10
Hip/thigh,18-24,1897,7900.0,1049.2930337268717,0.13361790137539686,7900.0,True,passes conservative screen,1.9,0.17574821239746594,0.09174399875848828,10
Hip/thigh,25-34,1750,7300.0,934.6417779464269,0.12807094874065905,7300.0,True,passes conservative screen,2.0,0.1989086702778796,0.09768365939907891,10
Hip/thigh,35-44,1110,4900.0,721.5728574938921,0.14708582793817104,4900.0,True,passes conservative screen,1.9,0.22257688095959333,0.11468755279763533,10
Hip/thigh,45-54,873,4100.0,598.7953536749134,0.14626265976893157,4100.0,True,passes conservative screen,2.1,0.2505394356063247,0.11911406283144202,10
Hip/thigh,55-64,832,3900.0,635.2186395298984,0.1646371430571901,3900.0,True,passes conservative screen,2.2,0.28746360608805077,0.13051011394517947,10
Hip/thigh,65-74,591,2900.0,641.1661187474563,0.22332947560417535,2900.0,True,passes conservative screen,2.0,0.3551658771810201,0.17345045995452366,10
Hip/thigh,75+,398,2200.0,564.0885182821987,0.2580270131568684,2200.0,True,passes conservative screen,2.4,0.4365107066385595,0.17978440264359632,10
Knee,0-4,1593,4700.0,916.436691268648,0.19627248146445073,4700.0,True,passes conservative screen,3.0,0.35824064618448115,0.11760576043721897,10
Knee,5-9,5743,16400.0,2631.8335877331,0.16016882280373532,16400.0,True,passes conservative screen,3.9,0.24157134667641336,0.06247366857517371,10
Knee,10-14,21447,63700.0,8162.743143247363,0.1281017512594537,63700.0,True,passes conservative screen,8.5,0.3014882336722327,0.035325499399704294,10
Knee,15-17,15650,49900.0,5703.075465681514,0.11424157576578489,49900.0,True,passes conservative screen,11.0,0.38381952859091795,0.03496040829672775,10
Knee,18-24,11435,45600.0,4356.03192154758,0.09555918473324229,45600.0,True,passes conservative screen,11.1,0.44046281542536464,0.03961042707662495,10
Knee,25-34,9629,39600.0,3664.0112376658776,0.09258595401715711,39600.0,True,passes conservative screen,11.0,0.43507504883477527,0.03940172687154,10
Knee,35-44,5808,25200.0,2470.3413565437154,0.09808477904959136,25200.0,True,passes conservative screen,10.0,0.49800728385147763,0.049983416335574925,10
Knee,45-54,3908,17500.0,1835.4549303875756,0.10490235992889509,17500.0,True,passes conservative screen,9.0,0.5835919273310599,0.0649206273235581,10
Knee,55-64,3014,13700.0,1726.115166849918,0.12612306506852988,13700.0,True,passes conservative screen,7.8,0.5330679824997876,0.06822822265138574,10
Knee,65-74,1815,9300.0,1887.0982324236272,0.202364837906388,9300.0,True,passes conservative screen,6.7,0.6348667039607927,0.09545349551562665,10
Knee,75+,976,5200.0,1298.9221281402345,0.24860443460500736,5200.0,True,passes conservative screen,5.8,0.6855805517507535,0.11814720198508548,10
Lower leg,0-4,6872,14400.0,2422.4093763453243,0.16773238449453412,14400.0,True,passes conservative screen,9.4,0.6637398378224426,0.07044725205825685,10
Lower leg,5-9,5397,13300.0,2047.3845466431108,0.15415516422155315,13300.0,True,passes conservative screen,3.1,0.2442533237329227,0.07815039364372836,10
Lower leg,10-14,10607,27100.0,3426.0714834427017,0.12639531091424758,27100.0,True,passes conservative screen,3.6,0.21103390605268593,0.05812805434442503,10
Lower leg,15-17,5353,15900.0,2035.0475262432215,0.12819876150158543,15900.0,True,passes conservative screen,3.5,0.2324939736091753,0.06659710268744863,10
Lower leg,18-24,3611,14800.0,1678.4318439599235,0.11350725604597305,14800.0,True,passes conservative screen,3.6,0.254246565397,0.07048454515495142,10
Lower leg,25-34,4873,20100.0,2143.100752410396,0.10636098590648725,20100.0,True,passes conservative screen,5.6,0.31010742710703987,0.055158786486961875,10
Lower leg,35-44,4212,18500.0,1955.7713691627348,0.10573206371936329,18500.0,True,passes conservative screen,7.3,0.40684665059435854,0.05559874166810875,10
Lower leg,45-54,2933,12900.0,1514.683458239521,0.11732278700745051,12900.0,True,passes conservative screen,6.6,0.4387177800926045,0.06614204563386816,10
Lower leg,55-64,2177,10400.0,1469.8724418971474,0.14072687611867743,10400.0,True,passes conservative screen,6.0,0.42964063531659263,0.07205422667884544,10
Lower leg,65-74,1551,7800.0,1676.1493586407098,0.21430775568777494,7800.0,True,passes conservative screen,5.6,0.5649227200259752,0.10127050018948287,10
Lower leg,75+,887,4700.0,1287.29076628206,0.271922589765228,4700.0,True,passes conservative screen,5.3,0.6130260839096314,0.11659684081561612,10
Ankle,0-4,1712,5100.0,1203.377021421878,0.23626401258656615,5100.0,True,passes conservative screen,3.3,0.3886412126855666,0.1169611161217225,10
Ankle,5-9,8750,25400.0,4365.840242487959,0.17178929604283016,25400.0,True,passes conservative screen,6.0,0.3330495892166391,0.055688970986443875,10
Ankle,10-14,27170,83000.0,10006.383246038604,0.12061198681515443,83000.0,True,passes conservative screen,11.1,0.37757943035329294,0.03397978860682061,10
Ankle,15-17,20468,68500.0,7521.8545602531785,0.10977964776067074,68500.0,True,passes conservative screen,15.1,0.551531334091328,0.03660171660438309,10
Ankle,18-24,13469,54200.0,5156.829071930051,0.095115181950586,54200.0,True,passes conservative screen,13.2,0.5583059586845299,0.04221417068198298,10
Ankle,25-34,8678,36000.0,3173.2572143188463,0.08816620324399846,36000.0,True,passes conservative screen,10.0,0.4759576243512739,0.047394497237804825,10
Ankle,35-44,4484,19600.0,1928.8522997045002,0.09829324225842169,19600.0,True,passes conservative screen,7.8,0.45725885061475324,0.058902319982018427,10
Ankle,45-54,2313,10300.0,1147.16097490944,0.11138992720778342,10300.0,True,passes conservative screen,5.3,0.44874896784737,0.08481192426763107,10
Ankle,55-64,1536,7100.0,1023.9755091871446,0.14349235965586007,7100.0,True,passes conservative screen,4.1,0.38725058044036315,0.09505785210370504,10
Ankle,65-74,836,4100.0,815.2434848242817,0.1971779990182602,4100.0,True,passes conservative screen,2.9,0.43994144733968427,0.1491882906703109,10
Ankle,75+,336,1700.0,499.20954870150746,0.2889385514592307,1700.0,True,passes conservative screen,1.9,0.4396013837771877,0.22909776588056938,10
Foot/toes,0-4,2614,7200.0,1539.222329385365,0.21487857074092276,7200.0,True,passes conservative screen,4.7,0.42735832752026587,0.09144936892973667,10
