Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Weight training,5-9,714,2000.0,436.57881065245726,0.21308600802114835,2000.0,True,passes conservative screen,2.0,0.3930760532589392,0.1962084009250394,10
Weight training,10-14,1729,5200.0,849.7974042331991,0.1620316089767134,5200.0,True,passes conservative screen,5.1,0.7281314157619141,0.1419851241142956,10
Weight training,15-19,5090,19300.0,2599.5159840479982,0.13470635578066664,19300.0,True,passes conservative screen,18.9,1.535195585762649,0.0813594566783594,10
Weight training,20-24,3344,14100.0,1823.7511305039607,0.12910477579304833,14100.0,True,passes conservative screen,13.8,1.1195580237956477,0.08105355583128064,10
Weight training,25-29,2818,11800.0,1476.263932892587,0.12468554552728817,11800.0,True,passes conservative screen,11.6,0.8990400955509122,0.07765687191069594,10
Weight training,30-34,2479,10400.0,1245.8525582635061,0.1196376599020403,10400.0,True,passes conservative screen,10.2,0.7945931047490828,0.07803596136276683,10
Weight training,35-39,2045,8800.0,1104.0493511703926,0.12543014794255128,8800.0,True,passes conservative screen,8.6,0.7671055872524961,0.08912864933431248,10
Weight training,40-44,1489,6400.0,885.974731011145,0.13780195690599076,6400.0,True,passes conservative screen,6.3,0.6548837074382159,0.1041710320892291,10
Weight training,45-49,1235,5200.0,715.4842083089563,0.13654428331781984,5200.0,True,passes conservative screen,5.1,0.5343582510074081,0.10429289450556657,10
Weight training,50-54,1079,4700.0,732.7235944325087,0.15550090648941786,4700.0,True,passes conservative screen,4.6,0.5488443192890446,0.11912163719610379,10
Weight training,55-59,806,3600.0,639.4794812354645,0.17878689410692175,3600.0,True,passes conservative screen,3.5,0.4992894612019087,0.14276120227124217,10
Weight training,60-64,586,2500.0,476.522680237552,0.19084762628414242,2500.0,True,passes conservative screen,2.4,0.39652359519805663,0.162413061761689,10
Weight training,65-69,445,2100.0,432.02573856769806,0.21030786159244186,2100.0,True,passes conservative screen,2.0,0.36444124165572656,0.18143544548948387,10
Weight training,70-74,303,1400.0,347.1127370453245,0.24218886002636986,1400.0,True,passes conservative screen,1.4,0.2997443635274439,0.21388649801449988,10
Weight training,75-79,221,,326.7201540560565,0.30276534202881605,,False,estimate < 1200,,0.2798118865350258,0.26518266167405413,10
Weight training,80+,204,,264.5450133074785,0.2766478794317878,,False,estimate < 1200,,0.23414160152521382,0.2504119685533474,10
Other sport/recreation,0-4,450,,302.1604625065394,0.29323775091234094,,False,estimate < 1200,,0.3660541222215182,0.28197074285032564,10
Other sport/recreation,5-9,4482,11800.0,2899.320793077384,0.24674360986758925,11800.0,True,passes conservative screen,14.8,2.1376586648755485,0.14439910677912657,10
Other sport/recreation,10-14,10069,28500.0,5078.089417213261,0.17822645698672146,28500.0,True,passes conservative screen,35.9,2.6350491781583965,0.07340692940851139,10
Other sport/recreation,15-19,5379,18300.0,2052.7296798375705,0.11194041145813177,18300.0,True,passes conservative screen,23.1,1.773515950283704,0.07676561598698554,10
Other sport/recreation,20-24,1636,7000.0,1159.2110129251946,0.16564137476770963,7000.0,True,passes conservative screen,8.8,1.560020391886134,0.17693473765657974,10
Other sport/recreation,25-29,873,3600.0,594.9449777061961,0.1646560801003631,3600.0,True,passes conservative screen,4.6,0.7964616271634237,0.17496143392143348,10
Other sport/recreation,30-34,609,2500.0,477.8230205878814,0.1892266538222154,2500.0,True,passes conservative screen,3.2,0.658999540280944,0.20714614483614735,10
Other sport/recreation,35-39,352,1600.0,341.93896461069477,0.21636525768528775,1600.0,True,passes conservative screen,2.0,0.474150686250135,0.23813971014250127,10
Other sport/recreation,40-44,263,1200.0,291.6400897870568,0.23336010480673802,1200.0,True,passes conservative screen,1.6,0.38856396404409066,0.24678480293034682,10
Other sport/recreation,45-49,155,,212.30281164491066,0.29237570908249,,False,estimate < 1200,,0.27407637872137663,0.29959437359157864,10
Other sport/recreation,50-54,162,,231.54169829912,0.3006898131354175,,False,estimate < 1200,,0.2954191911777586,0.3045122083276275,10
Other sport/recreation,55-59,137,,227.54488994054196,0.318543684877026,,False,estimate < 1200,,0.29576463552863863,0.3286432073480913,10
Other sport/recreation,60-64,91,,193.911098148497,0.3974953897037757,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2574430551300885,0.41887757823938604,10
Other sport/recreation,65-69,83,,182.70547157969946,0.39841293695006313,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2387984993318866,0.41332338260720475,10
Other sport/recreation,70-74,49,,135.90750358588429,0.5233204097626108,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.17531912293485402,0.5358337075427833,10
Other sport/recreation,75-79,44,,126.36735214547716,0.5133937854099715,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.16154144351533975,0.5209261802331696,10
Other sport/recreation,80+,24,,92.09365825850261,0.6909690819074777,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.11767650505137672,0.700801713065337,10
Combat sports,0-4,102,,115.79886843731815,0.4477887812938706,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.13515740319896005,0.4431791602699411,10
