Activity,Profile_Age,n,estimate,se_bound,cv_bound,estimate_rounded,reportable,reason,percent,percent_se_bound,percent_cv_bound,years
Gymnastics/cheerleading,65-69,4,,13.571722222222222,1.0,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.023711453002306884,1.0765104560245702,9
Gymnastics/cheerleading,70-74,4,,8.911825983573735,0.7233337949446776,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.016699542865050383,0.8351638514321489,9
Gymnastics/cheerleading,75-79,4,,21.210751749417277,0.6986441745474583,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.04000846104394084,0.8119828831784143,9
Gymnastics/cheerleading,80+,2,,6.43570969068028,0.7376941904932769,,False,"n < 20; estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.012206893558485978,0.8621446203897987,9
Volleyball,0-4,21,,30.85310066619951,0.7391232985989493,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.05802098782238846,0.7620080038243897,9
Volleyball,5-9,252,,235.5908250182124,0.2957764281088764,,False,estimate < 1200,,0.41248979851535333,0.2839061089605032,9
Volleyball,10-14,5350,18000.0,2392.1442926982863,0.13283574814544025,18000.0,True,passes conservative screen,32.8,2.139475975960109,0.06513153988242953,9
Volleyball,15-19,5491,21200.0,2596.750836049375,0.1227131198045437,21200.0,True,passes conservative screen,38.6,1.8986271200279063,0.049187724951233275,9
Volleyball,20-24,808,4000.0,825.9244774240046,0.20521596634375797,4000.0,True,passes conservative screen,7.3,1.3047418449335164,0.17772631620834795,9
Volleyball,25-29,506,2400.0,469.04737794395885,0.19145351404711777,2400.0,True,passes conservative screen,4.5,0.7766209079398534,0.17378490315214484,9
Volleyball,30-34,403,2000.0,394.23507698066743,0.19783003986474323,2000.0,True,passes conservative screen,3.6,0.6600753934006733,0.18158787950838626,9
Volleyball,35-39,308,1600.0,394.156657913405,0.24841213147934343,1600.0,True,passes conservative screen,2.9,0.6763761913205265,0.23369455018939383,9
Volleyball,40-44,253,1400.0,367.4659547402465,0.2654049990597187,1400.0,True,passes conservative screen,2.5,0.6040503495598492,0.23917813146575564,9
Volleyball,45-49,187,,310.83361763765646,0.30669288542979556,,False,estimate < 1200,,0.4957861451655928,0.2681800349375704,9
Volleyball,50-54,130,,214.50995482980363,0.3295139975962779,,False,estimate < 1200,,0.3618164145151565,0.3046989940999222,9
Volleyball,55-59,96,,206.82709921499813,0.3910096315695974,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.3705256309403271,0.38402067639416043,9
Volleyball,60-64,69,,159.04964631897866,0.4345889611367727,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.27035557479236944,0.4049837996170251,9
Volleyball,65-69,52,,162.39841098005047,0.5067281680902198,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.28093343856419783,0.4805660034571279,9
Volleyball,70-74,36,,124.2396536975553,0.6023706062828339,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.22156780695388165,0.5889338771511998,9
Volleyball,75-79,27,,88.78204932457568,0.6607313770130302,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.16460679976510703,0.6715894662483959,9
Volleyball,80+,29,,83.28279202199427,0.5361975418793343,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.1532871797922296,0.5410429156765261,9
Snow sports,0-4,54,,155.15695363723802,0.6145717156061749,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.19448406474704705,0.4940110292412684,9
Snow sports,5-9,522,,1193.933788958157,0.5031030034589578,,False,"CV bound outside [0, 0.33]",,0.893637617643073,0.2414845813074093,9
Snow sports,10-14,2222,,4132.603810694157,0.38502426788378447,,False,"CV bound outside [0, 0.33]",,2.4459255892008374,0.14613655663999567,9
Snow sports,15-19,2151,11500.0,3305.478158180683,0.28655895381915775,11500.0,True,passes conservative screen,18.0,1.8578131559840254,0.10328399372396996,9
Snow sports,20-24,1834,10400.0,2812.00206157522,0.2709184215985858,10400.0,True,passes conservative screen,16.2,1.8346656760352182,0.11335250846935095,9
Snow sports,25-29,1233,6400.0,1637.2186618386067,0.25773173954362366,6400.0,True,passes conservative screen,9.9,1.459523128272978,0.147340960813791,9
Snow sports,30-34,692,3700.0,1079.0594617319082,0.2909659106150557,3700.0,True,passes conservative screen,5.8,1.0533152824638414,0.18214045449186048,9
Snow sports,35-39,521,3000.0,977.6367424976985,0.32345841137985587,3000.0,True,passes conservative screen,4.7,0.8044625170954478,0.1706860566103252,9
Snow sports,40-44,504,,1272.803842027194,0.39714684517980986,,False,"CV bound outside [0, 0.33]",,0.7747350179634374,0.15502228119417036,9
Snow sports,45-49,462,,1148.35007263352,0.41124851281521335,,False,"CV bound outside [0, 0.33]",,0.7717139916369757,0.17723019284305636,9
Snow sports,50-54,359,,870.552057924855,0.397006591781229,,False,"CV bound outside [0, 0.33]",,0.5625652795319804,0.16452321723634414,9
Snow sports,55-59,333,,768.4173664458606,0.37732056837745176,,False,"CV bound outside [0, 0.33]",,0.5651300442943068,0.17795615043808177,9
Snow sports,60-64,301,,873.4871167641645,0.4229398223359421,,False,"CV bound outside [0, 0.33]",,0.6801577485493036,0.21119470335733387,9
Snow sports,65-69,237,,788.6605467002189,0.47759342561925416,,False,"CV bound outside [0, 0.33]",,0.7899613991484011,0.30677883378365167,9
Snow sports,70-74,160,,551.8988430116937,0.5100103761269713,,False,"estimate < 1200; CV bound outside [0, 0.33]",,0.4721509936237133,0.2798025922355557,9
Snow sports,75-79,64,,273.36662935949596,0.6133343192608774,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.3306970125931061,0.4758097505950332,9
Snow sports,80+,40,,194.71138964109312,0.6477017328065773,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.21670963509508212,0.46228863941537396,9
Hockey,0-4,58,,110.33244807628876,0.545007756234241,,False,"estimate < 1200; CV bound outside [0, 0.33]; proportion CV unassessed or > 0.33",,0.2613297427000054,0.526340452045377,9
Hockey,5-9,820,2100.0,575.3602204531178,0.2684592873079127,2100.0,True,passes conservative screen,5.3,0.8645665805316162,0.16448091930247472,9
Hockey,10-14,3786,10800.0,2781.9408048453497,0.2579782115712806,10800.0,True,passes conservative screen,26.4,2.5129601931793943,0.09501654444499662,9
Hockey,15-19,3788,12500.0,3096.3810918834256,0.24779655403219294,12500.0,True,passes conservative screen,30.6,2.4108139883967628,0.07866527013645114,9
Hockey,20-24,872,4300.0,1089.4603847834214,0.25501224999417466,4300.0,True,passes conservative screen,10.5,1.9281777806406262,0.18402429130860667,9
Hockey,25-29,501,2300.0,735.2413972781334,0.3216093684646739,2300.0,True,passes conservative screen,5.6,1.1035830566957567,0.19682589886367463,9
Hockey,30-34,485,2300.0,655.2645877882392,0.2851877999631158,2300.0,True,passes conservative screen,5.6,0.9821470155678323,0.17428869810547604,9
Hockey,35-39,323,1600.0,480.6511925618187,0.3030786483695037,1600.0,True,passes conservative screen,3.9,0.8918705235290673,0.22930082012285705,9
