Age_Display,Source_Year,n,estimate,cv_approx,annual_pass
56,2016,135,6400.0,0.15088262467436586,True
57,2016,129,5300.0,0.18458799754906233,True
58,2016,136,6800.0,0.1561392429667229,True
59,2016,104,4400.0,0.17870327487568077,True
60,2016,112,5500.0,0.16950496293104317,True
61,2016,117,5300.0,0.2374875929369089,True
62,2016,105,4900.0,0.16357971263737434,True
63,2016,96,4300.0,0.21418592992593033,True
64,2016,105,4700.0,0.2642028995985543,True
65,2016,109,5600.0,0.23381837613459122,True
66,2016,85,4600.0,0.3164825860101899,True
67,2016,98,5200.0,0.2786693667806169,True
68,2016,115,6700.0,0.32469031091529205,True
69,2016,105,,0.3412191265193891,False
70,2016,68,4100.0,0.28057617653526373,True
71,2016,63,3700.0,0.31569830362033435,True
72,2016,52,3000.0,0.2448757564208501,True
73,2016,71,,0.3870177168599236,False
74,2016,52,,0.3544543561889443,False
75,2016,62,,0.3389425435433713,False
76,2016,55,3200.0,0.3295134099981234,True
77,2016,49,,0.36413608429029726,False
78,2016,49,,0.335586594264981,False
79,2016,37,1900.0,0.3214559710364577,True
80,2016,30,1900.0,0.2526604472420078,True
81,2016,34,2200.0,0.2780236584296917,True
82,2016,29,1600.0,0.2815955138714176,True
83,2016,26,,0.33405869085771944,False
84,2016,19,,0.29068645488824196,False
85,2016,25,1300.0,0.23848383727922887,True
86,2016,15,,0.5028814144074,False
87,2016,15,,0.3683218417540138,False
88,2016,11,,0.44065499586288814,False
89,2016,16,,0.4024678768040802,False
90,2016,36,1900.0,0.26636149745875265,True
0,2017,28,,0.3723584454944844,False
1,2017,160,4100.0,0.1776512339835585,True
2,2017,242,7400.0,0.25060940886236327,True
3,2017,318,9200.0,0.2297458074025981,True
4,2017,334,9300.0,0.19728889211018538,True
5,2017,511,14000.0,0.1940662824333239,True
6,2017,749,19800.0,0.1841302798299173,True
7,2017,1012,27300.0,0.15932293490296312,True
8,2017,1328,35500.0,0.1469356046592734,True
9,2017,1795,48800.0,0.11855027190344818,True
10,2017,2223,61300.0,0.12388831152549054,True
11,2017,2786,76400.0,0.1134385209589705,True
12,2017,3210,91800.0,0.107504949543091,True
13,2017,3793,107400.0,0.09822402808346778,True
14,2017,3893,120300.0,0.09956132407493438,True
15,2017,3754,114700.0,0.09355565961562769,True
16,2017,3491,115000.0,0.09813013982013154,True
